match id,team1,team2,winner,by,win amount,toss winner,toss decision,venue,city,match_dt,lighting,series_name,season,ground_id,umpire1,umpire2,inning1_runs,inning1_wickets,inning1_balls,inning2_runs,inning2_wickets,inning2_balls,team1_id,team1_roster_ids,team2_id,team2_roster_ids,series_type,winner_id,player_of_the_match_id
8710365,Rn,Ma Ph,Rn,runs,10.0,Ma Ph,field,Hr Sm,,2021-01-13,night match,Sd Mq Ai Ty,2020/21,7398,,,148,10,118,138.0,8.0,122.0,14629,6585242.0:3026421.0:1657375.0:2598063.0:5972868.0:2992408.0:3130840.0:7453697.0:8228100.0:3691106.0:6598528.0,13957,8713263.0:5959834.0:5765934.0:5959876.0:4859490.0:8717827.0:8228044.0:2960957.0:3132086.0:5782440.0:8145878.0,other_domestic,14629,
8710358,Ss,Ga,Ga,wickets,5.0,Ga,field, Ed Hs Il Sl Gd,,2021-01-13,day match,Sd Mq Ai Ty,2020/21,14986,,,160,7,127,163.0,5.0,119.0,15203,5980316.0:6471240.0:4232297.0:3766160.0:5980344.0:5717102.0:5064296.0:8228184.0:7422470.0:8118074.0:5002248.0,12389,3880799.0:5150858.0:5785492.0:185100.0:3509428.0:7586970.0:4944400.0:5699700.0:7586963.0:5062462.0:1593997.0,other_domestic,12389,
8710351,Sa,Va,Sa,runs,79.0,Va,field,Hr Sm,,2021-01-13,day match,Sd Mq Ai Ty,2020/21,7398,,,233,7,127,154.0,10.0,110.0,14860,7491378.0:2789646.0:5977026.0:6698110.0:2654623.0:3691547.0:7922284.0:8442244.0:2733401.0:7922291.0:4192558.0,15623,5053082.0:7881719.0:2176684.0:7486856.0:7556940.0:3540424.0:3701123.0:7783432.0:8471966.0:7491385.0:1886653.0,other_domestic,14860,
8588040,Sy Tr,Sy Ss,Sy Ss,wickets,5.0,Sy Ss,field,Ma Ol,Canberra,2021-01-13,night match,Bg Bh Le,2020/21,5312,GA Ad,AK Ws,166,6,125,132.0,5.0,78.0,33963,1506098.0:1749075.0:36665.0:2083409.0:2335381.0:5788320.0:1612610.0:5497274.0:3156033.0:7960966.0:8193310.0,33956,7869987.0:7880018.0:2076192.0:4002340.0:3063696.0:34061.0:3200756.0:49496.0:1506077.0:2904943.0:7537060.0,other_domestic,33956,49496.0
8638090,Oo,Wn,Wn,wickets,5.0,Oo,bat,Uy Ol,Dunedin,2021-01-14,day match,Sr Sh,2020/21,5396,CM Bn,SB Hg,167,5,125,168.0,5.0,104.0,18360,2319638.0:256080.0:3913447.0:7918280.0:6129276.0:2690498.0:2666705.0:4195827.0:2236086.0:3834375.0:4359417.0,18570,6718326.0:2653993.0:6718382.0:3083625.0:2486896.0:2288789.0:4950224.0:3083667.0:6718396.0:1585464.0:4950294.0,other_domestic,18570,
8587914,Me Rs,Be Ht,Be Ht,wickets,5.0,Be Ht,field,Ma Ol,Canberra,2021-01-14,night match,Bg Bh Le,2020/21,5312,GA Ad,GJ Dn,149,6,122,150.0,5.0,117.0,33942,7534687.0:46794.0:5406540.0:37351.0:8176356.0:2669316.0:6842170.0:1594319.0:1905847.0:8339701.0:8277716.0,33921,7620269.0:2286472.0:87191.0:2535420.0:2286437.0:4967738.0:3114803.0:3995991.0:3890984.0:5419546.0:325779.0:7353828.0,other_domestic,33921,2286437.0
8710421,Pb,Rs,Pb,runs,117.0,Rs,field,Ar Ct Sm II,,2021-01-14,day match,Sd Mq Ai Ty,2020/21,22896,,,200,4,125,83.0,10.0,104.0,14454,8127181.0:7491294.0:3759881.0:5958840.0:7556303.0:8180500.0:7570107.0:3068547.0:2282132.0:7881845.0:2789555.0,13131,5994666.0:7584261.0:5788096.0:8463888.0:8410625.0:8725100.0:7570121.0:8420502.0:6420252.0:5948172.0:8725114.0,other_domestic,14454,
8710435,Ka,Ta,Ka,runs,10.0,Ta,field,Ar Ct Sm II,,2021-01-14,day match,Sd Mq Ai Ty,2020/21,20628,,,167,5,124,157.0,4.0,124.0,13474,5444186.0:7833195.0:2789086.0:5447700.0:2944521.0:2970652.0:2176719.0:3341358.0:6420126.0:2412073.0:5442618.0,15413,5644176.0:8420509.0:4231968.0:3163642.0:6685650.0:2735123.0:2635247.0:5966148.0:8725492.0:8725478.0:8725485.0,other_domestic,13474,
8710442,Jd,Am,Jd,runs,51.0,Jd,bat,Jr Uy Cs,,2021-01-14,day match,Sd Mq Ai Ty,2020/21,13516,,,233,3,132,182.0,7.0,123.0,45919,2966907.0:5043310.0:5043268.0:247743.0:3501091.0:223117.0:5043296.0:2733842.0:4859476.0:7570072.0:7558886.0,11220,3085809.0:3495274.0:7883385.0:7556051.0:6692160.0:7879822.0:8724967.0:1932909.0:8410639.0:7581181.0:7947393.0,other_domestic,45919,
8710449,Oa,Tl Nu,Tl Nu,wickets,8.0,Oa,bat,En Gs,,2021-01-14,day match,Sd Mq Ai Ty,2020/21,2057,,,132,9,121,136.0,2.0,91.0,14286,8725226.0:6459312.0:2735151.0:7417052.0:3010888.0:4232073.0:8228135.0:4235622.0:8118032.0:8725261.0:8118039.0,15301,7341942.0:7341704.0:2238228.0:5038046.0:4118309.0:4757178.0:4149158.0:3339510.0:210328.0:7341186.0:3696482.0,other_domestic,15301,
8710456,Hd Ia,Bl,Bl,wickets,6.0,Bl,field,En Gs,,2021-01-14,night match,Sd Mq Ai Ty,2020/21,2057,,,157,10,123,161.0,4.0,110.0,12718,5549088.0:8725058.0:8191868.0:2992401.0:8488864.0:5786332.0:7555652.0:7560069.0:4232325.0:8442377.0:7923754.0,11374,2118066.0:4232024.0:222263.0:248968.0:8725429.0:4896464.0:3130014.0:8238726.0:6487970.0:6773234.0:8117990.0,other_domestic,11374,
8710463,Ch,Ba,Ba,wickets,9.0,Ba,field,F B Cy Gd,,2021-01-14,day match,Sd Mq Ai Ty,2020/21,24877,,,90,10,107,91.0,1.0,75.0,32388,7417031.0:7923180.0:2385991.0:6598612.0:2642751.0:7417003.0:7444443.0:8725170.0:3691050.0:3702782.0:8725191.0,11283,2380454.0:7883504.0:4232164.0:8725730.0:8725723.0:3299407.0:4017523.0:3729984.0:4566540.0:4772494.0:7878989.0,other_domestic,11283,
8710470,Hl Ph,Gt,Hl Ph,runs,26.0,Gt,field,Mg Ct Gd,,2021-01-14,day match,Sd Mq Ai Ty,2020/21,3618,,,141,5,121,115.0,10.0,124.0,12634,7476321.0:3500958.0:2981404.0:6844718.0:2035102.0:7952804.0:4566526.0:5058192.0:6596582.0:8465057.0:7491322.0,12473,8370445.0:7921003.0:2992639.0:3473546.0:3882850.0:8410653.0:230775.0:5150928.0:3696398.0:7953504.0:5557418.0,other_domestic,12634,
8710477,Ma,Ud,Ud,wickets,6.0,Ma,bat,Re Ct Sm,,2021-01-14,day match,Sd Mq Ai Ty,2020/21,6950,,,141,4,122,145.0,4.0,110.0,13705,7422673.0:3127354.0:2035025.0:4896520.0:8228107.0:3882913.0:4949216.0:4141584.0:8229283.0:7560104.0:7879829.0,45961,6004844.0:8118424.0:8201542.0:5442744.0:7430562.0:7851031.0:2224263.0:8725135.0:8442286.0:8228051.0:1940672.0,other_domestic,45961,
8587886,Me Ss,Ae Ss,Me Ss,runs,111.0,Ae Ss,field,Me Ct Gd,Melbourne,2021-01-15,night match,Bg Bh Le,2020/21,440,SJ Ni,SJ Cg,179,2,123,68.0,10.0,89.0,33949,363047.0:2275097.0:2275195.0:3901078.0:3737103.0:2336473.0:3501882.0:2656541.0:3731307.0:8131255.0:4985546.0,33914,2285051.0:4685568.0:5056134.0:1635773.0:5469008.0:5776490.0:4239045.0:3901099.0:2170762.0:6718844.0:2340729.0,other_domestic,33949,363047.0
8710484,Ma Ph,Va,Ma Ph,runs,21.0,Va,field,Hr Sm,,2021-01-15,day match,Sd Mq Ai Ty,2020/21,7398,,,136,9,127,115.0,9.0,126.0,13957,8713263.0:5959834.0:5765934.0:5959876.0:8717827.0:8228044.0:2960957.0:4859490.0:3132086.0:5782440.0:8145878.0,15623,5053082.0:7881719.0:7486856.0:4237533.0:3701123.0:8725198.0:3540424.0:7783432.0:7491385.0:7881775.0:1886653.0,other_domestic,13957,
8710505,Di,Ka,Ka,wickets,6.0,Ka,field,We Sm,,2021-01-15,day match,Sd Mq Ai Ty,2020/21,5004,,,212,4,121,218.0,4.0,118.0,12046,197658.0:6785666.0:5636658.0:4231702.0:6511336.0:7861524.0:8058903.0:3715424.0:1956828.0:1657466.0:8118067.0,13397,249087.0:6585144.0:2981614.0:3029494.0:5126064.0:5784456.0:1660406.0:5126050.0:239931.0:7581223.0:7921346.0,other_domestic,13397,
8710512,Mi,Ha,Ha,wickets,8.0,Mi,bat,Sd Pr Ct Ay BC,,2021-01-15,day match,Sd Mq Ai Ty,2020/21,16876,,,143,10,122,144.0,2.0,108.0,11591,8058959.0:2337341.0:3125562.0:2956407.0:5001170.0:4497688.0:7921262.0:8228282.0:5001240.0:1945698.0:8041445.0,12669,4397532.0:7875643.0:5716206.0:7421434.0:3759846.0:6544614.0:3011735.0:3133122.0:2966879.0:8118151.0:5979504.0,other_domestic,12669,
8710519,Aa,Py,Py,wickets,4.0,Py,field,We Sm,,2021-01-15,night match,Sd Mq Ai Ty,2020/21,5004,,,226,4,123,228.0,6.0,127.0,11157,5607146.0:3706065.0:4497730.0:232000.0:3367335.0:8725023.0:5966232.0:8411206.0:7922298.0:4757136.0:8228177.0,45947,7341256.0:4188001.0:1663885.0:197133.0:5576402.0:8118207.0:5994008.0:8118193.0:230824.0:7758456.0:8181214.0,other_domestic,45947,
8710526,Ma,Br,Br,wickets,6.0,Br,field,SN Ce Gd,,2021-01-15,day match,Sd Mq Ai Ty,2020/21,21958,,,89,9,121,92.0,4.0,97.0,45954,1663920.0:8724981.0:8228149.0:1656864.0:7341900.0:8724995.0:8118515.0:8118536.0:8145745.0:8228163.0:8442195.0,11465,8187115.0:4831812.0:4192544.0:8419515.0:8725289.0:8118767.0:5595302.0:8500841.0:3043088.0:8410884.0:8725317.0,other_domestic,11465,
8710533,Ch,Mm,Ch,runs,89.0,Ch,bat,Si Ra Ml Ce,,2021-01-15,day match,Sd Mq Ai Ty,2020/21,13117,,,200,3,124,111.0,6.0,123.0,11857,3730005.0:3339356.0:8410835.0:4231737.0:4393437.0:251509.0:3501161.0:2727304.0:2632727.0:8725646.0:8476761.0,45933,1916557.0:2322998.0:8118249.0:1940651.0:8149504.0:8725352.0:8154208.0:8118284.0:8118305.0:8410898.0:8191665.0,other_domestic,11857,
8710540,Nd,Sm,Nd,runs,100.0,Sm,field,IC Gk Ce Gd,,2021-01-15,day match,Sd Mq Ai Ty,2020/21,7307,,,176,4,120,76.0,10.0,89.0,45940,2969245.0:4818862.0:1959047.0:190574.0:4119310.0:8725436.0:8118697.0:8118648.0:8411234.0:6486570.0:8725464.0,14965,8118550.0:8118571.0:1837261.0:8118578.0:8118585.0:3879259.0:2634281.0:8118599.0:8725674.0:8725688.0:8118634.0,other_domestic,45940,
8710547,Mr,Al Ph,Mr,runs,45.0,Mr,bat,T I Ma Gd,,2021-01-15,day match,Sd Mq Ai Ty,2020/21,17401,,,149,8,125,104.0,10.0,120.0,13971,8411017.0:8145836.0:8410800.0:8442384.0:8119635.0:8119593.0:8191616.0:8725562.0:8145843.0:8228121.0:8119621.0,45926,8145640.0:8118326.0:8725366.0:8118319.0:4131385.0:8725387.0:8118389.0:8725394.0:8500757.0:8421818.0:8735341.0,other_domestic,13971,
8638097,Nn Ds,Cy,Cy,wickets,6.0,Nn Ds,bat,Hy Ol,Christchurch,2021-01-15,day match,Sr Sh,2020/21,664,JK By,TJ Pe,150,7,123,152.0,4.0,121.0,17982,1945411.0:4381761.0:258649.0:3913426.0:3834305.0:3519011.0:5788628.0:3776849.0:2288824.0:3566240.0:7543647.0,17653,2659243.0:4381747.0:6402388.0:2672214.0:3682160.0:4381705.0:3834361.0:3546297.0:1495731.0:4136404.0:3834319.0,other_domestic,17653,
8710498,Sa,Ga,Sa,runs,90.0,Ga,field,Hr Sm,,2021-01-15,night match,Sd Mq Ai Ty,2020/21,7398,,,215,5,123,125.0,10.0,116.0,14860,7491378.0:2789646.0:5977026.0:6698110.0:8442244.0:3691547.0:2654623.0:2733401.0:4192558.0:7922291.0:7922284.0,12389,7879682.0:5150858.0:5062462.0:5785492.0:185100.0:7586970.0:4944400.0:3509428.0:5699700.0:7586963.0:1593997.0,other_domestic,14860,
8710610,Ch,Gt,Gt,wickets,8.0,Gt,field,F B Cy Gd,,2021-01-16,day match,Sd Mq Ai Ty,2020/21,24877,,,63,3,32,64.0,2.0,25.0,32388,7923180.0:2385991.0:2642751.0:7444443.0:6598612.0:8725191.0:8725177.0:3702782.0:7557689.0:7417003.0:8725184.0,12473,2992639.0:7921003.0:8410653.0:3882850.0:3473546.0:230775.0:5150928.0:6691558.0:7953504.0:8228373.0:2733373.0,other_domestic,12473,
8710603,Ba,Ma,Ba,runs,60.0,Ma,field,Mg Ct Gd,,2021-01-16,day match,Sd Mq Ai Ty,2020/21,3618,,,158,4,126,98.0,10.0,103.0,11283,2380454.0:3729984.0:4232164.0:7883504.0:8725723.0:4566540.0:3033883.0:4017523.0:4772494.0:7878989.0:8410772.0,13705,2224277.0:7422673.0:2035025.0:4896520.0:8228107.0:8725527.0:3882913.0:8728012.0:4141584.0:7879829.0:8228016.0,other_domestic,11283,
8710596,Ud,Hl Ph,Hl Ph,wickets,10.0,Hl Ph,field,Re Ct Sm,,2021-01-16,day match,Sd Mq Ai Ty,2020/21,6950,,,128,6,123,130.0,0.0,97.0,45961,6004844.0:8118424.0:5442744.0:7430562.0:8201542.0:7851031.0:8228051.0:1940672.0:8442286.0:8725135.0:2224263.0,12634,2981404.0:3500958.0:6596582.0:4566526.0:7476321.0:7491322.0:2035102.0:8465057.0:7952804.0:6844718.0:8228296.0,other_domestic,12634,
8710589,Jd,Oa,Jd,runs,54.0,Jd,bat,En Gs,,2021-01-16,night match,Sd Mq Ai Ty,2020/21,2057,,,182,4,121,128.0,10.0,109.0,45919,5043310.0:8725219.0:5043268.0:247743.0:3501091.0:7558886.0:4859476.0:7507156.0:7570072.0:223117.0:8725212.0,14286,8725226.0:2735151.0:3010888.0:7417052.0:6459312.0:4232073.0:8725240.0:4235622.0:8725268.0:8118039.0:8725254.0,other_domestic,45919,
8710582,Am,Bl,Am,runs,13.0,Bl,field,En Gs,,2021-01-16,day match,Sd Mq Ai Ty,2020/21,2057,,,157,5,123,144.0,8.0,121.0,11220,3495274.0:3085809.0:8724967.0:7556051.0:7879822.0:6692160.0:8724974.0:6692174.0:1932909.0:7581181.0:7947393.0,11374,2118066.0:4232024.0:222263.0:248968.0:8117990.0:8725415.0:4896464.0:8238726.0:8117997.0:6487970.0:6773234.0,other_domestic,11220,
8588068,Ph Ss,Sy Ss,Sy Ss,wickets,7.0,Ph Ss,bat,Ma Ol,Canberra,2021-01-16,night match,Bg Bh Le,2020/21,5312,GA Ad,AK Ws,163,7,125,164.0,3.0,114.0,33935,2089079.0:2827327.0:1626526.0:3501889.0:4635658.0:3507090.0:7869994.0:5419574.0:3216569.0:1907352.0:1684276.0,33956,7869987.0:7880018.0:2076192.0:4002340.0:34061.0:3063696.0:3200756.0:49496.0:1506077.0:2904943.0:7537060.0,other_domestic,33956,7869987.0
8638104,Wn,Cy,Cy,wickets,4.0,Wn,bat,Hy Ol,Christchurch,2021-01-16,day match,Sr Sh,2020/21,664,JK By,TJ Pe,154,8,122,155.0,6.0,124.0,18570,6718326.0:2653993.0:6718382.0:3083625.0:2486896.0:2288789.0:4950224.0:8187878.0:3083667.0:4950294.0:1585464.0:6718396.0,17653,4381747.0:2659243.0:6402388.0:2672214.0:3682160.0:4381705.0:3834361.0:3546297.0:1495731.0:4136404.0:7871303.0,other_domestic,17653,
8710568,Ju  Kr,Pb,Pb,wickets,10.0,Pb,field,Ar Ct Sm II,,2021-01-16,day match,Sd Mq Ai Ty,2020/21,20628,,,139,8,122,140.0,0.0,91.0,13166,8187276.0:4231695.0:8228408.0:2649485.0:5742498.0:7950179.0:8118137.0:8233805.0:8410765.0:2379712.0:8228401.0,14454,7491294.0:8127181.0:7881845.0:8180500.0:2789555.0:3759881.0:7570107.0:3068547.0:2282132.0:5958840.0:7556303.0,other_domestic,14454,
8710561,Rs,Ka,Ka,wickets,2.0,Rs,bat,Ar Ct Sm II,,2021-01-16,day match,Sd Mq Ai Ty,2020/21,22896,,,152,5,124,158.0,8.0,120.0,13131,5994666.0:7584261.0:5788096.0:8725093.0:8420502.0:7570121.0:6420252.0:7417024.0:5948060.0:8167445.0:8410625.0,13474,5444186.0:7833195.0:2789086.0:5447700.0:2944521.0:5442618.0:2412073.0:2970652.0:2176719.0:3341358.0:6420126.0,other_domestic,13474,
8710554,Ta,Ur Ph,Ur Ph,wickets,9.0,Ur Ph,field,Ar Ct Sm,,2021-01-16,day match,Sd Mq Ai Ty,2020/21,18927,,,122,6,124,123.0,1.0,81.0,15413,4231968.0:2993290.0:5020448.0:3163642.0:6685650.0:2735123.0:8725499.0:8725492.0:8725478.0:5966148.0:2635247.0,15497,7570065.0:8725639.0:233358.0:8453773.0:7491273.0:8058910.0:7924048.0:7912113.0:7935990.0:8410737.0:7558949.0,other_domestic,15497,
8710575,Hd Ia,Tl Nu,Tl Nu,wickets,7.0,Hd Ia,bat,Jr Uy Cs,,2021-01-16,day match,Sd Mq Ai Ty,2020/21,13516,,,152,7,123,155.0,3.0,119.0,12718,8725058.0:5549088.0:8191868.0:2992401.0:5786332.0:8488864.0:7555652.0:7560069.0:4232325.0:8725065.0:8725079.0,15301,7341942.0:7341704.0:2238228.0:3339510.0:210328.0:4757178.0:4149158.0:4118309.0:5038046.0:7341186.0:3696482.0,other_domestic,15301,
8710617,Ga,Rn,Ga,runs,37.0,Ga,bat,Hr Sm,,2021-01-17,day match,Sd Mq Ai Ty,2020/21,7398,,,154,7,124,117.0,10.0,122.0,12389,4944400.0:5150858.0:5785492.0:185100.0:3880799.0:7586970.0:3509428.0:5062462.0:7586963.0:6685734.0:7924664.0,14629,8725156.0:3026421.0:1657375.0:2598063.0:2992408.0:5972868.0:4231898.0:7453697.0:8228100.0:3691106.0:6598528.0,other_domestic,12389,
8710624,Sa,Ma Ph,Ma Ph,wickets,6.0,Sa,bat, Ed Hs Il Sl Gd,,2021-01-17,day match,Sd Mq Ai Ty,2020/21,14986,,,180,4,125,181.0,4.0,120.0,14860,7491378.0:2789646.0:5977026.0:6698110.0:2654623.0:3691547.0:2733401.0:4192558.0:8442244.0:7922291.0:7922284.0,13957,8713263.0:5959834.0:5765934.0:5959876.0:8228044.0:8717827.0:4859490.0:8145878.0:2960957.0:3132086.0:5782440.0,other_domestic,13957,
8710631,Va,Ss,Ss,wickets,8.0,Va,bat,Hr Sm,,2021-01-17,night match,Sd Mq Ai Ty,2020/21,7398,,,150,7,121,153.0,2.0,108.0,15623,7486856.0:5053082.0:8058896.0:4237533.0:8725198.0:3540424.0:3701123.0:7783432.0:7491385.0:7881775.0:1886653.0,15203,5980316.0:5962270.0:4232297.0:3766160.0:5064296.0:3388412.0:3757557.0:7422470.0:6650230.0:7851234.0:8118074.0,other_domestic,15203,
8710638,Mi,Py,Py,wickets,6.0,Py,field,We Sm,,2021-01-17,day match,Sd Mq Ai Ty,2020/21,5004,,,94,10,119,95.0,5.0,119.0,11591,8058959.0:2337341.0:3125562.0:2956407.0:4497688.0:5001170.0:3339412.0:5001240.0:8228282.0:1945698.0:8041445.0,45947,7341256.0:4188001.0:1663885.0:197133.0:5576402.0:8118207.0:8118193.0:5406008.0:8725751.0:8228520.0:8181214.0,other_domestic,45947,
8710680,Nd,Mm,Nd,runs,77.0,Nd,bat,SN Ce Gd,,2021-01-17,day match,Sd Mq Ai Ty,2020/21,21958,,,178,7,124,101.0,10.0,117.0,45940,6486570.0:8118697.0:1959047.0:190574.0:2969245.0:4818862.0:8725436.0:4119310.0:8411234.0:8725464.0:8494429.0,45933,1916557.0:8118249.0:2322998.0:8154208.0:1940651.0:8725352.0:8228233.0:8118277.0:8410898.0:8118284.0:8149497.0,other_domestic,45940,
8710645,Ka,Aa,Aa,wickets,6.0,Aa,field,Sd Pr Ct Ay BC,,2021-01-17,day match,Sd Mq Ai Ty,2020/21,16876,,,112,4,122,113.0,4.0,106.0,13397,249087.0:6585144.0:2981614.0:3029494.0:5126064.0:1660406.0:7921346.0:5126050.0:7581223.0:239931.0:5784456.0,11157,5607146.0:3706065.0:8118018.0:4497730.0:232000.0:3367335.0:4757136.0:8725023.0:7922298.0:2223983.0:7342054.0,other_domestic,11157,
8710652,Di,Ha,Ha,wickets,5.0,Ha,field,We Sm,,2021-01-17,night match,Sd Mq Ai Ty,2020/21,5004,,,182,4,122,183.0,5.0,116.0,12046,197658.0:6785666.0:4231702.0:7861524.0:6511336.0:5636658.0:8058903.0:3018504.0:1956828.0:1657466.0:8118067.0,12669,7875643.0:4397532.0:5716206.0:7421434.0:5979504.0:6544614.0:2966879.0:3133122.0:3011735.0:8118151.0:3759846.0,other_domestic,12669,
8710659,Mr,Br,Br,wickets,9.0,Br,field,Si Ra Ml Ce,,2021-01-17,day match,Sd Mq Ai Ty,2020/21,13117,,,105,8,123,107.0,1.0,105.0,13971,8411017.0:8145836.0:8410800.0:8442384.0:8119593.0:8119635.0:8191616.0:8725562.0:8725569.0:8725548.0:8119621.0,11465,8187115.0:4831812.0:4192544.0:8118767.0:3043088.0:5595302.0:8500841.0:8725317.0:8419515.0:8410884.0:8725289.0,other_domestic,11465,
8710666,Al Ph,Ma,Ma,wickets,9.0,Al Ph,bat,T I Ma Gd,,2021-01-17,day match,Sd Mq Ai Ty,2020/21,17401,,,84,8,126,88.0,1.0,91.0,45926,8145640.0:8118326.0:8725387.0:4131385.0:8118319.0:8725373.0:8118389.0:8500757.0:8725394.0:8410674.0:8421818.0,45954,8724988.0:1663920.0:7341900.0:8724981.0:1656864.0:8442195.0:8724995.0:8228163.0:8145745.0:8228149.0:8118536.0,other_domestic,45954,
8588061,Me Rs,Me Ss,Me Ss,wickets,6.0,Me Rs,bat,Me Ct Gd,Melbourne,2021-01-17,night match,Bg Bh Le,2020/21,440,DM Kh,SJ Cg,150,10,124,153.0,4.0,121.0,33942,37351.0:46794.0:5406540.0:8176356.0:7534687.0:2669316.0:1594319.0:7537067.0:1905847.0:8339701.0:8277716.0,33949,363047.0:2275097.0:3737103.0:2275195.0:2336473.0:3901078.0:3501882.0:2656541.0:6308098.0:3731307.0:4985546.0,other_domestic,33949,6308098.0
8710673,Ch,Sm,Ch,runs,131.0,Ch,bat,IC Gk Ce Gd,,2021-01-17,day match,Sd Mq Ai Ty,2020/21,7307,,,204,6,122,73.0,4.0,124.0,11857,3730005.0:8464126.0:8410835.0:4231737.0:251509.0:3501161.0:2632727.0:211658.0:8725660.0:2727304.0:8476761.0,14965,8118571.0:8122883.0:8118578.0:3879259.0:8118585.0:2634281.0:8118634.0:8118599.0:8409358.0:8118550.0:8725688.0,other_domestic,11857,
8638111,Ad,Nn Ds,Nn Ds,wickets,5.0,Nn Ds,field,En Pk Or Ol,Auckland,2021-01-17,day match,Sr Sh,2020/21,5081,CM Bn,WR Ks,140,6,88,109.0,5.0,63.0,17583,1585457.0:4949776.0:5764576.0:8144184.0:3935854.0:3913440.0:4381733.0:270262.0:6718438.0:5560190.0:7878765.0,17982,1945411.0:4381761.0:258649.0:387778.0:3913426.0:3519011.0:3776849.0:1626561.0:2288824.0:3566240.0:1945397.0,other_domestic,17982,
8638118,Oo,Cl Ds,Cl Ds,wickets,5.0,Cl Ds,field,Pa Pk Nw Ph,New Plymouth,2021-01-18,day/night match,Sr Sh,2020/21,3135,ED Ss,SB Hg,145,9,105,158.0,5.0,97.0,18360,2319638.0:256080.0:3913447.0:7918280.0:2690498.0:6129276.0:2666705.0:6718410.0:2236086.0:3834375.0:4359417.0,17744,1945390.0:3083632.0:3834256.0:270906.0:4949804.0:6496118.0:2537800.0:1626540.0:8354821.0:4170494.0:5984376.0,other_domestic,17744,
8710743,Ma,Hl Ph,Hl Ph,wickets,4.0,Ma,bat,Mg Ct Gd,,2021-01-18,day match,Sd Mq Ai Ty,2020/21,3618,,,117,9,121,121.0,6.0,114.0,13705,2224277.0:7422673.0:2035025.0:8228107.0:4896520.0:8725527.0:2224284.0:8728012.0:4141584.0:8228016.0:7461495.0,12634,8725625.0:2981404.0:7476321.0:6844718.0:2035102.0:7952804.0:8228296.0:7491322.0:4566526.0:8465057.0:6596582.0,other_domestic,12634,
8587893,Sy Tr,Ht Hs,Ht Hs,wickets,6.0,Ht Hs,field,Ma Ol,Canberra,2021-01-18,night match,Bg Bh Le,2020/21,5312,GJ Dn,AK Ws,177,5,128,181.0,4.0,115.0,33963,1506098.0:1749075.0:7534652.0:36665.0:2083409.0:1612610.0:5788320.0:5509524.0:5497274.0:3156033.0:8193310.0,33928,6282856.0:2161599.0:4223883.0:1655436.0:2340372.0:6249256.0:8497866.0:5788418.0:3125849.0:6732004.0:6722540.0,other_domestic,33928,4223883.0
8710722,Bl,Tl Nu,Tl Nu,wickets,8.0,Tl Nu,field,En Gs,,2021-01-18,night match,Sd Mq Ai Ty,2020/21,2057,,,163,8,123,167.0,2.0,111.0,11374,2118066.0:4232024.0:8725415.0:8725429.0:8117990.0:248968.0:222263.0:3130014.0:8238726.0:6487970.0:6773234.0,15301,7341942.0:7341704.0:2238228.0:210328.0:4118309.0:4149158.0:3339510.0:5038046.0:7341186.0:3696482.0:8364537.0,other_domestic,15301,
8710729,Ba,Gt,Ba,runs,12.0,Gt,field,F B Cy Gd,,2021-01-18,day match,Sd Mq Ai Ty,2020/21,24877,,,176,4,123,164.0,9.0,125.0,11283,2380454.0:3729984.0:4232164.0:7883504.0:8410772.0:4566540.0:3033883.0:4017523.0:4772494.0:7878989.0:8725723.0,12473,2992639.0:8370445.0:3882850.0:2733373.0:3473546.0:8410653.0:230775.0:6691558.0:3696398.0:7953504.0:5557418.0,other_domestic,11283,
8710687,Rs,Ju  Kr,Ju  Kr,wickets,7.0,Ju  Kr,field,Ar Ct Sm,,2021-01-18,day match,Sd Mq Ai Ty,2020/21,18927,,,133,9,122,135.0,3.0,98.0,13131,5994666.0:7584261.0:212029.0:5788096.0:8167445.0:8725093.0:8420502.0:7570121.0:8410625.0:6420252.0:8725107.0,13166,7950165.0:8463958.0:8228408.0:5742498.0:2649485.0:8725709.0:2379712.0:4123965.0:5979644.0:8725702.0:8228401.0,other_domestic,13166,
8710708,Am,Oa,Oa,wickets,4.0,Am,bat,Jr Uy Cs,,2021-01-18,day match,Sd Mq Ai Ty,2020/21,13516,,,148,5,122,154.0,6.0,119.0,11220,3495274.0:8724967.0:7556051.0:6692160.0:7879822.0:8724974.0:7883385.0:1932909.0:8410639.0:7581181.0:7947393.0,14286,8725226.0:8725233.0:7417052.0:2735151.0:6459312.0:8228135.0:5758724.0:4235622.0:8118039.0:8725254.0:8725275.0,other_domestic,14286,
8710694,Pb,Ta,Pb,runs,22.0,Ta,field,Ar Ct Sm II,,2021-01-18,day match,Sd Mq Ai Ty,2020/21,22896,,,183,3,124,161.0,4.0,120.0,14454,8127181.0:7491294.0:2789555.0:3759881.0:5958840.0:8180500.0:7570107.0:3691057.0:3068547.0:7881845.0:7556303.0,15413,4231968.0:7585038.0:5020448.0:3163642.0:2735123.0:6685650.0:5966148.0:8145913.0:8725492.0:5058374.0:3501063.0,other_domestic,14454,
